    2.5   3.0  13.0  15.0  2.75 14.00  3.00  3.50    1.91667  10.87   9.30   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  12.94   0.00   0.00
    2.5   3.0  15.0  19.0  2.75 17.00  3.00  3.50    1.38462  11.11  11.52   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  18.12   0.00
    2.5   3.0  19.0  40.0  2.75 29.75  3.00  3.50    1.72727  15.79  10.21   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  22.72
* 4th y bin *
    3.5   4.0   0.0   1.0  3.75  0.50  3.00  3.50    0.75000  22.22  18.68  20.26   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
    3.5   4.0   1.0   2.0  3.75  1.50  3.00  3.50    0.82090  10.91  18.19   0.00  14.31   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
    3.5   4.0   2.0   3.0  3.75  2.50  3.00  3.50    0.78481   8.06  19.10   0.00   0.00  11.98   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
    3.5   4.0   3.0   4.0  3.75  3.50  3.00  3.50    0.71622   7.55  19.17   0.00   0.00   0.00  11.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
    3.5   4.0   4.0   5.0  3.75  4.50  3.00  3.50    0.84375   7.41  18.68   0.00   0.00   0.00   0.00   9.58   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
    3.5   4.0   5.0   6.0  3.75  5.50  3.00  3.50    0.80000   8.33  18.68   0.00   0.00   0.00   0.00   0.00   8.79   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
    3.5   4.0   6.0   7.0  3.75  6.50  3.00  3.50    0.64103   8.00  20.76   0.00   0.00   0.00   0.00   0.00   0.00   8.86   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
    3.5   4.0   7.0   8.0  3.75  7.50  3.00  3.50    0.59259  12.50  21.91   0.00   0.00   0.00   0.00   0.00   0.00   0.00  11.37   0.00   0.00   0.00   0.00   0.00   0.00   0.00
    3.5   4.0   8.0   9.0  3.75  8.50  3.00  3.50    0.57143   8.33  21.91   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  12.24   0.00   0.00   0.00   0.00   0.00   0.00
    3.5   4.0   9.0  10.0  3.75  9.50  3.00  3.50    0.50000  12.50  21.91   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   7.09   0.00   0.00   0.00   0.00   0.00
    3.5   4.0  10.0  11.0  3.75 10.50  3.00  3.50    0.56667  15.69  17.89   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  11.11   0.00   0.00   0.00   0.00
    3.5   4.0  11.0  13.0  3.75 12.00  3.00  3.50    0.51020  16.00  20.76   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  12.77   0.00   0.00   0.00
    3.5   4.0  13.0  15.0  3.75 14.00  3.00  3.50    0.54167  23.08  19.69   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  12.94   0.00   0.00
    3.5   4.0  15.0  19.0  3.75 17.00  3.00  3.50    0.30769  25.00  19.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  18.12   0.00
    3.5   4.0  19.0  40.0  3.75 29.75  3.00  3.50    0.45455  20.00  15.97   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  22.72
* 5th y bin *
    4.0   4.5   0.0   1.0  4.25  0.50  3.00  3.50    0.50000  41.67  21.91  20.26   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
    4.0   4.5   1.0   2.0  4.25  1.50  3.00  3.50    0.41791  25.00  21.91   0.00  14.31   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
    4.0   4.5   2.0   3.0  4.25  2.50  3.00  3.50    0.41772  21.21  21.04   0.00   0.00  11.98   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
    4.0   4.5   3.0   4.0  4.25  3.50  3.00  3.50    0.40541  16.67  23.79   0.00   0.00   0.00  11.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
    4.0   4.5   4.0   5.0  4.25  4.50  3.00  3.50    0.35938  21.74  23.14   0.00   0.00   0.00   0.00   9.58   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
    4.0   4.5   5.0   6.0  4.25  5.50  3.00  3.50    0.48889  18.18  19.27   0.00   0.00   0.00   0.00   0.00   8.79   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
    4.0   4.5   6.0   7.0  4.25  6.50  3.00  3.50    0.46154  16.67  25.03   0.00   0.00   0.00   0.00   0.00   0.00   8.86   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
    4.0   4.5   7.0   8.0  4.25  7.50  3.00  3.50    0.44444  16.67  21.91   0.00   0.00   0.00   0.00   0.00   0.00   0.00  11.37   0.00   0.00   0.00   0.00   0.00   0.00   0.00
    4.0   4.5   8.0   9.0  4.25  8.50  3.00  3.50    0.28571  16.67  11.52   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  12.24   0.00   0.00   0.00   0.00   0.00   0.00
    4.0   4.5   9.0  10.0  4.25  9.50  3.00  3.50    0.25000  25.00  21.91   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   7.09   0.00   0.00   0.00   0.00   0.00
    4.0   4.5  10.0  11.0  4.25 10.50  3.00  3.50    0.21111  42.11  23.40   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  11.11   0.00   0.00   0.00   0.00
    4.0   4.5  11.0  13.0  4.25 12.00  3.00  3.50    0.16327  37.50  21.91   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  12.77   0.00   0.00   0.00
    4.0   4.5  13.0  15.0  4.25 14.00  3.00  3.50    0.29167  42.86  25.91   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  12.94   0.00   0.00
    4.0   4.5  15.0  19.0  4.25 17.00  3.00  3.50    0.11538  53.33  23.79   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  18.12   0.00
    4.0   4.5  19.0  40.0  4.25 29.75  3.00  3.50    0.20909  60.87  23.14   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  22.72
